state,ratio,avg_value,schools_char,char_count,teachers_gender,teachers_gender_count,pupils_gender,pupils_gender_count
Le,avg_pupil_to_class,16.8,number_classerooms,790,teachers_all,1859,pupils_male,11818
Le,avg_pupil_to_class,16.8,number_schools,187,teachers_female,1132,pupils_female,10538
Le,avg_pupil_to_class,16.8,number_schools,187,teachers_female,1132,pupils_all,22356
Le,avg_pupil_to_class,16.8,number_schools,187,teachers_female,1132,pupils_male,11818
Le,avg_pupil_to_class,16.8,number_schools,187,teachers_male,727,pupils_female,10538
Le,avg_pupil_to_class,16.8,number_schools,187,teachers_male,727,pupils_all,22356
Le,avg_pupil_to_class,16.8,number_schools,187,teachers_male,727,pupils_male,11818
Le,avg_pupil_to_class,16.8,number_schools,187,teachers_all,1859,pupils_female,10538
Le,avg_pupil_to_class,16.8,number_schools,187,teachers_all,1859,pupils_all,22356
Le,avg_pupil_to_class,16.8,number_schools,187,teachers_all,1859,pupils_male,11818
Kasserine,avg_pupil_to_teacher,17,number_taught_classes,2627,teachers_female,1496,pupils_female,26347
Kasserine,avg_pupil_to_teacher,17,number_taught_classes,2627,teachers_female,1496,pupils_all,54779
Kasserine,avg_pupil_to_teacher,17,number_taught_classes,2627,teachers_female,1496,pupils_male,28432
Kasserine,avg_pupil_to_teacher,17,number_taught_classes,2627,teachers_male,1722,pupils_female,26347
Kasserine,avg_pupil_to_teacher,17,number_taught_classes,2627,teachers_male,1722,pupils_all,54779
Kasserine,avg_pupil_to_teacher,17,number_taught_classes,2627,teachers_male,1722,pupils_male,28432
Kasserine,avg_pupil_to_teacher,17,number_taught_classes,2627,teachers_all,3218,pupils_female,26347
Kasserine,avg_pupil_to_teacher,17,number_taught_classes,2627,teachers_all,3218,pupils_all,54779
Kasserine,avg_pupil_to_teacher,17,number_taught_classes,2627,teachers_all,3218,pupils_male,28432
Kasserine,avg_pupil_to_teacher,17,number_classerooms,1371,teachers_female,1496,pupils_female,26347
Kasserine,avg_pupil_to_teacher,17,number_classerooms,1371,teachers_female,1496,pupils_all,54779
Kasserine,avg_pupil_to_teacher,17,number_classerooms,1371,teachers_female,1496,pupils_male,28432
Kasserine,avg_pupil_to_teacher,17,number_classerooms,1371,teachers_male,1722,pupils_female,26347
Kasserine,avg_pupil_to_teacher,17,number_classerooms,1371,teachers_male,1722,pupils_all,54779
Kasserine,avg_pupil_to_teacher,17,number_classerooms,1371,teachers_male,1722,pupils_male,28432
Kasserine,avg_pupil_to_teacher,17,number_classerooms,1371,teachers_all,3218,pupils_female,26347
Kasserine,avg_pupil_to_teacher,17,number_classerooms,1371,teachers_all,3218,pupils_all,54779
Kasserine,avg_pupil_to_teacher,17,number_classerooms,1371,teachers_all,3218,pupils_male,28432
Kasserine,avg_pupil_to_teacher,17,number_schools,310,teachers_female,1496,pupils_female,26347
Kasserine,avg_pupil_to_teacher,17,number_schools,310,teachers_female,1496,pupils_all,54779
Kasserine,avg_pupil_to_teacher,17,number_schools,310,teachers_female,1496,pupils_male,28432
Kasserine,avg_pupil_to_teacher,17,number_schools,310,teachers_male,1722,pupils_female,26347
Kasserine,avg_pupil_to_teacher,17,number_schools,310,teachers_male,1722,pupils_all,54779
Kasserine,avg_pupil_to_teacher,17,number_schools,310,teachers_male,1722,pupils_male,28432
Kasserine,avg_pupil_to_teacher,17,number_schools,310,teachers_all,3218,pupils_female,26347
Kasserine,avg_pupil_to_teacher,17,number_schools,310,teachers_all,3218,pupils_all,54779
Kasserine,avg_pupil_to_teacher,17,number_schools,310,teachers_all,3218,pupils_male,28432
Kasserine,avg_pupil_to_class,20.9,number_taught_classes,2627,teachers_female,1496,pupils_female,26347
Kasserine,avg_pupil_to_class,20.9,number_taught_classes,2627,teachers_female,1496,pupils_all,54779
Kasserine,avg_pupil_to_class,20.9,number_taught_classes,2627,teachers_female,1496,pupils_male,28432
Kasserine,avg_pupil_to_class,20.9,number_taught_classes,2627,teachers_male,1722,pupils_female,26347
Kasserine,avg_pupil_to_class,20.9,number_taught_classes,2627,teachers_male,1722,pupils_all,54779
Kasserine,avg_pupil_to_class,20.9,number_taught_classes,2627,teachers_male,1722,pupils_male,28432
Kasserine,avg_pupil_to_class,20.9,number_taught_classes,2627,teachers_all,3218,pupils_female,26347
Kasserine,avg_pupil_to_class,20.9,number_taught_classes,2627,teachers_all,3218,pupils_all,54779
Kasserine,avg_pupil_to_class,20.9,number_taught_classes,2627,teachers_all,3218,pupils_male,28432
Kasserine,avg_pupil_to_class,20.9,number_classerooms,1371,teachers_female,1496,pupils_female,26347
Kasserine,avg_pupil_to_class,20.9,number_classerooms,1371,teachers_female,1496,pupils_all,54779
Kasserine,avg_pupil_to_class,20.9,number_classerooms,1371,teachers_female,1496,pupils_male,28432
Kasserine,avg_pupil_to_class,20.9,number_classerooms,1371,teachers_male,1722,pupils_female,26347
Kasserine,avg_pupil_to_class,20.9,number_classerooms,1371,teachers_male,1722,pupils_all,54779
Kasserine,avg_pupil_to_class,20.9,number_classerooms,1371,teachers_male,1722,pupils_male,28432
Kasserine,avg_pupil_to_class,20.9,number_classerooms,1371,teachers_all,3218,pupils_female,26347
Kasserine,avg_pupil_to_class,20.9,number_classerooms,1371,teachers_all,3218,pupils_all,54779
Kasserine,avg_pupil_to_class,20.9,number_classerooms,1371,teachers_all,3218,pupils_male,28432
Kasserine,avg_pupil_to_class,20.9,number_schools,310,teachers_female,1496,pupils_female,26347
Kasserine,avg_pupil_to_class,20.9,number_schools,310,teachers_female,1496,pupils_all,54779
Kasserine,avg_pupil_to_class,20.9,number_schools,310,teachers_female,1496,pupils_male,28432
Kasserine,avg_pupil_to_class,20.9,number_schools,310,teachers_male,1722,pupils_female,26347
Kasserine,avg_pupil_to_class,20.9,number_schools,310,teachers_male,1722,pupils_all,54779
Kasserine,avg_pupil_to_class,20.9,number_schools,310,teachers_male,1722,pupils_male,28432
Kasserine,avg_pupil_to_class,20.9,number_schools,310,teachers_all,3218,pupils_female,26347
Kasserine,avg_pupil_to_class,20.9,number_schools,310,teachers_all,3218,pupils_all,54779
Kasserine,avg_pupil_to_class,20.9,number_schools,310,teachers_all,3218,pupils_male,28432
Sidi,avg_pupil_to_teacher,14.9,number_taught_classes,2572,teachers_female,1442,pupils_female,24168
Sidi,avg_pupil_to_teacher,14.9,number_taught_classes,2572,teachers_female,1442,pupils_all,50441
Sidi,avg_pupil_to_teacher,14.9,number_taught_classes,2572,teachers_female,1442,pupils_male,26273
Sidi,avg_pupil_to_teacher,14.9,number_taught_classes,2572,teachers_male,1942,pupils_female,24168
Sidi,avg_pupil_to_teacher,14.9,number_taught_classes,2572,teachers_male,1942,pupils_all,50441
Sidi,avg_pupil_to_teacher,14.9,number_taught_classes,2572,teachers_male,1942,pupils_male,26273
Sidi,avg_pupil_to_teacher,14.9,number_taught_classes,2572,teachers_all,3384,pupils_female,24168
Sidi,avg_pupil_to_teacher,14.9,number_taught_classes,2572,teachers_all,3384,pupils_all,50441
Sidi,avg_pupil_to_teacher,14.9,number_taught_classes,2572,teachers_all,3384,pupils_male,26273
Sidi,avg_pupil_to_teacher,14.9,number_classerooms,1352,teachers_female,1442,pupils_female,24168
Sidi,avg_pupil_to_teacher,14.9,number_classerooms,1352,teachers_female,1442,pupils_all,50441
Sidi,avg_pupil_to_teacher,14.9,number_classerooms,1352,teachers_female,1442,pupils_male,26273
Sidi,avg_pupil_to_teacher,14.9,number_classerooms,1352,teachers_male,1942,pupils_female,24168
Sidi,avg_pupil_to_teacher,14.9,number_classerooms,1352,teachers_male,1942,pupils_all,50441
Sidi,avg_pupil_to_teacher,14.9,number_classerooms,1352,teachers_male,1942,pupils_male,26273
Sidi,avg_pupil_to_teacher,14.9,number_classerooms,1352,teachers_all,3384,pupils_female,24168
Sidi,avg_pupil_to_teacher,14.9,number_classerooms,1352,teachers_all,3384,pupils_all,50441
Sidi,avg_pupil_to_teacher,14.9,number_classerooms,1352,teachers_all,3384,pupils_male,26273
Sidi,avg_pupil_to_teacher,14.9,number_schools,322,teachers_female,1442,pupils_female,24168
Sidi,avg_pupil_to_teacher,14.9,number_schools,322,teachers_female,1442,pupils_all,50441
Sidi,avg_pupil_to_teacher,14.9,number_schools,322,teachers_female,1442,pupils_male,26273
Sidi,avg_pupil_to_teacher,14.9,number_schools,322,teachers_male,1942,pupils_female,24168
Sidi,avg_pupil_to_teacher,14.9,number_schools,322,teachers_male,1942,pupils_all,50441
Sidi,avg_pupil_to_teacher,14.9,number_schools,322,teachers_male,1942,pupils_male,26273
Sidi,avg_pupil_to_teacher,14.9,number_schools,322,teachers_all,3384,pupils_female,24168
Sidi,avg_pupil_to_teacher,14.9,number_schools,322,teachers_all,3384,pupils_all,50441
Sidi,avg_pupil_to_teacher,14.9,number_schools,322,teachers_all,3384,pupils_male,26273
Sidi,avg_pupil_to_class,19.6,number_taught_classes,2572,teachers_female,1442,pupils_female,24168
Sidi,avg_pupil_to_class,19.6,number_taught_classes,2572,teachers_female,1442,pupils_all,50441
Sidi,avg_pupil_to_class,19.6,number_taught_classes,2572,teachers_female,1442,pupils_male,26273
Sidi,avg_pupil_to_class,19.6,number_taught_classes,2572,teachers_male,1942,pupils_female,24168
Sidi,avg_pupil_to_class,19.6,number_taught_classes,2572,teachers_male,1942,pupils_all,50441
Sidi,avg_pupil_to_class,19.6,number_taught_classes,2572,teachers_male,1942,pupils_male,26273
Sidi,avg_pupil_to_class,19.6,number_taught_classes,2572,teachers_all,3384,pupils_female,24168
Sidi,avg_pupil_to_class,19.6,number_taught_classes,2572,teachers_all,3384,pupils_all,50441
Sidi,avg_pupil_to_class,19.6,number_taught_classes,2572,teachers_all,3384,pupils_male,26273
Sidi,avg_pupil_to_class,19.6,number_classerooms,1352,teachers_female,1442,pupils_female,24168
Sidi,avg_pupil_to_class,19.6,number_classerooms,1352,teachers_female,1442,pupils_all,50441
Sidi,avg_pupil_to_class,19.6,number_classerooms,1352,teachers_female,1442,pupils_male,26273
Sidi,avg_pupil_to_class,19.6,number_classerooms,1352,teachers_male,1942,pupils_female,24168
Sidi,avg_pupil_to_class,19.6,number_classerooms,1352,teachers_male,1942,pupils_all,50441
Sidi,avg_pupil_to_class,19.6,number_classerooms,1352,teachers_male,1942,pupils_male,26273
Sidi,avg_pupil_to_class,19.6,number_classerooms,1352,teachers_all,3384,pupils_female,24168
Sidi,avg_pupil_to_class,19.6,number_classerooms,1352,teachers_all,3384,pupils_all,50441
Sidi,avg_pupil_to_class,19.6,number_classerooms,1352,teachers_all,3384,pupils_male,26273
Sidi,avg_pupil_to_class,19.6,number_schools,322,teachers_female,1442,pupils_female,24168
Sidi,avg_pupil_to_class,19.6,number_schools,322,teachers_female,1442,pupils_all,50441
Sidi,avg_pupil_to_class,19.6,number_schools,322,teachers_female,1442,pupils_male,26273
Sidi,avg_pupil_to_class,19.6,number_schools,322,teachers_male,1942,pupils_female,24168
Sidi,avg_pupil_to_class,19.6,number_schools,322,teachers_male,1942,pupils_all,50441
Sidi,avg_pupil_to_class,19.6,number_schools,322,teachers_male,1942,pupils_male,26273
Sidi,avg_pupil_to_class,19.6,number_schools,322,teachers_all,3384,pupils_female,24168
Sidi,avg_pupil_to_class,19.6,number_schools,322,teachers_all,3384,pupils_all,50441
Sidi,avg_pupil_to_class,19.6,number_schools,322,teachers_all,3384,pupils_male,26273
Gafsa,avg_pupil_to_teacher,13.4,number_taught_classes,1775,teachers_female,1328,pupils_female,17429
Gafsa,avg_pupil_to_teacher,13.4,number_taught_classes,1775,teachers_female,1328,pupils_all,36477
Gafsa,avg_pupil_to_teacher,13.4,number_taught_classes,1775,teachers_female,1328,pupils_male,19048
Gafsa,avg_pupil_to_teacher,13.4,number_taught_classes,1775,teachers_male,1400,pupils_female,17429
Gafsa,avg_pupil_to_teacher,13.4,number_taught_classes,1775,teachers_male,1400,pupils_all,36477
Gafsa,avg_pupil_to_teacher,13.4,number_taught_classes,1775,teachers_male,1400,pupils_male,19048
Gafsa,avg_pupil_to_teacher,13.4,number_taught_classes,1775,teachers_all,2728,pupils_female,17429
Gafsa,avg_pupil_to_teacher,13.4,number_taught_classes,1775,teachers_all,2728,pupils_all,36477
Gafsa,avg_pupil_to_teacher,13.4,number_taught_classes,1775,teachers_all,2728,pupils_male,19048
Gafsa,avg_pupil_to_teacher,13.4,number_classerooms,1206,teachers_female,1328,pupils_female,17429
Gafsa,avg_pupil_to_teacher,13.4,number_classerooms,1206,teachers_female,1328,pupils_all,36477
Gafsa,avg_pupil_to_teacher,13.4,number_classerooms,1206,teachers_female,1328,pupils_male,19048
Gafsa,avg_pupil_to_teacher,13.4,number_classerooms,1206,teachers_male,1400,pupils_female,17429
Gafsa,avg_pupil_to_teacher,13.4,number_classerooms,1206,teachers_male,1400,pupils_all,36477
Gafsa,avg_pupil_to_teacher,13.4,number_classerooms,1206,teachers_male,1400,pupils_male,19048
Gafsa,avg_pupil_to_teacher,13.4,number_classerooms,1206,teachers_all,2728,pupils_female,17429
Gafsa,avg_pupil_to_teacher,13.4,number_classerooms,1206,teachers_all,2728,pupils_all,36477
Gafsa,avg_pupil_to_teacher,13.4,number_classerooms,1206,teachers_all,2728,pupils_male,19048
Gafsa,avg_pupil_to_teacher,13.4,number_schools,183,teachers_female,1328,pupils_female,17429
Gafsa,avg_pupil_to_teacher,13.4,number_schools,183,teachers_female,1328,pupils_all,36477
Gafsa,avg_pupil_to_teacher,13.4,number_schools,183,teachers_female,1328,pupils_male,19048
Gafsa,avg_pupil_to_teacher,13.4,number_schools,183,teachers_male,1400,pupils_female,17429
Gafsa,avg_pupil_to_teacher,13.4,number_schools,183,teachers_male,1400,pupils_all,36477
Gafsa,avg_pupil_to_teacher,13.4,number_schools,183,teachers_male,1400,pupils_male,19048
Gafsa,avg_pupil_to_teacher,13.4,number_schools,183,teachers_all,2728,pupils_female,17429
Gafsa,avg_pupil_to_teacher,13.4,number_schools,183,teachers_all,2728,pupils_all,36477
Gafsa,avg_pupil_to_teacher,13.4,number_schools,183,teachers_all,2728,pupils_male,19048
Gafsa,avg_pupil_to_class,20.6,number_taught_classes,1775,teachers_female,1328,pupils_female,17429
Gafsa,avg_pupil_to_class,20.6,number_taught_classes,1775,teachers_female,1328,pupils_all,36477
Gafsa,avg_pupil_to_class,20.6,number_taught_classes,1775,teachers_female,1328,pupils_male,19048
Gafsa,avg_pupil_to_class,20.6,number_taught_classes,1775,teachers_male,1400,pupils_female,17429
Gafsa,avg_pupil_to_class,20.6,number_taught_classes,1775,teachers_male,1400,pupils_all,36477
Gafsa,avg_pupil_to_class,20.6,number_taught_classes,1775,teachers_male,1400,pupils_male,19048
Gafsa,avg_pupil_to_class,20.6,number_taught_classes,1775,teachers_all,2728,pupils_female,17429
Gafsa,avg_pupil_to_class,20.6,number_taught_classes,1775,teachers_all,2728,pupils_all,36477
Gafsa,avg_pupil_to_class,20.6,number_taught_classes,1775,teachers_all,2728,pupils_male,19048
Gafsa,avg_pupil_to_class,20.6,number_classerooms,1206,teachers_female,1328,pupils_female,17429
Gafsa,avg_pupil_to_class,20.6,number_classerooms,1206,teachers_female,1328,pupils_all,36477
Gafsa,avg_pupil_to_class,20.6,number_classerooms,1206,teachers_female,1328,pupils_male,19048
Gafsa,avg_pupil_to_class,20.6,number_classerooms,1206,teachers_male,1400,pupils_female,17429
Gafsa,avg_pupil_to_class,20.6,number_classerooms,1206,teachers_male,1400,pupils_all,36477
Gafsa,avg_pupil_to_class,20.6,number_classerooms,1206,teachers_male,1400,pupils_male,19048
Gafsa,avg_pupil_to_class,20.6,number_classerooms,1206,teachers_all,2728,pupils_female,17429
Gafsa,avg_pupil_to_class,20.6,number_classerooms,1206,teachers_all,2728,pupils_all,36477
Gafsa,avg_pupil_to_class,20.6,number_classerooms,1206,teachers_all,2728,pupils_male,19048
Gafsa,avg_pupil_to_class,20.6,number_schools,183,teachers_female,1328,pupils_female,17429
Gafsa,avg_pupil_to_class,20.6,number_schools,183,teachers_female,1328,pupils_all,36477
Gafsa,avg_pupil_to_class,20.6,number_schools,183,teachers_female,1328,pupils_male,19048
Gafsa,avg_pupil_to_class,20.6,number_schools,183,teachers_male,1400,pupils_female,17429
Gafsa,avg_pupil_to_class,20.6,number_schools,183,teachers_male,1400,pupils_all,36477
Gafsa,avg_pupil_to_class,20.6,number_schools,183,teachers_male,1400,pupils_male,19048
Gafsa,avg_pupil_to_class,20.6,number_schools,183,teachers_all,2728,pupils_female,17429
Gafsa,avg_pupil_to_class,20.6,number_schools,183,teachers_all,2728,pupils_all,36477
Gafsa,avg_pupil_to_class,20.6,number_schools,183,teachers_all,2728,pupils_male,19048
Tozeur,avg_pupil_to_teacher,16.6,number_taught_classes,527,teachers_female,429,pupils_female,5803
Tozeur,avg_pupil_to_teacher,16.6,number_taught_classes,527,teachers_female,429,pupils_all,12156
Tozeur,avg_pupil_to_teacher,16.6,number_taught_classes,527,teachers_female,429,pupils_male,6353
Tozeur,avg_pupil_to_teacher,16.6,number_taught_classes,527,teachers_male,304,pupils_female,5803
Tozeur,avg_pupil_to_teacher,16.6,number_taught_classes,527,teachers_male,304,pupils_all,12156
Tozeur,avg_pupil_to_teacher,16.6,number_taught_classes,527,teachers_male,304,pupils_male,6353
Tozeur,avg_pupil_to_teacher,16.6,number_taught_classes,527,teachers_all,733,pupils_female,5803
Tozeur,avg_pupil_to_teacher,16.6,number_taught_classes,527,teachers_all,733,pupils_all,12156
Tozeur,avg_pupil_to_teacher,16.6,number_taught_classes,527,teachers_all,733,pupils_male,6353
Tozeur,avg_pupil_to_teacher,16.6,number_classerooms,304,teachers_female,429,pupils_female,5803
Tozeur,avg_pupil_to_teacher,16.6,number_classerooms,304,teachers_female,429,pupils_all,12156
Tozeur,avg_pupil_to_teacher,16.6,number_classerooms,304,teachers_female,429,pupils_male,6353
Tozeur,avg_pupil_to_teacher,16.6,number_classerooms,304,teachers_male,304,pupils_female,5803
Tozeur,avg_pupil_to_teacher,16.6,number_classerooms,304,teachers_male,304,pupils_all,12156
Tozeur,avg_pupil_to_teacher,16.6,number_classerooms,304,teachers_male,304,pupils_male,6353
Tozeur,avg_pupil_to_teacher,16.6,number_classerooms,304,teachers_all,733,pupils_female,5803
Tozeur,avg_pupil_to_teacher,16.6,number_classerooms,304,teachers_all,733,pupils_all,12156
Tozeur,avg_pupil_to_teacher,16.6,number_classerooms,304,teachers_all,733,pupils_male,6353
Tozeur,avg_pupil_to_teacher,16.6,number_schools,50,teachers_female,429,pupils_female,5803
Tozeur,avg_pupil_to_teacher,16.6,number_schools,50,teachers_female,429,pupils_all,12156
Tozeur,avg_pupil_to_teacher,16.6,number_schools,50,teachers_female,429,pupils_male,6353
Tozeur,avg_pupil_to_teacher,16.6,number_schools,50,teachers_male,304,pupils_female,5803
Tozeur,avg_pupil_to_teacher,16.6,number_schools,50,teachers_male,304,pupils_all,12156
Tozeur,avg_pupil_to_teacher,16.6,number_schools,50,teachers_male,304,pupils_male,6353
Tozeur,avg_pupil_to_teacher,16.6,number_schools,50,teachers_all,733,pupils_female,5803
Tozeur,avg_pupil_to_teacher,16.6,number_schools,50,teachers_all,733,pupils_all,12156
Tozeur,avg_pupil_to_teacher,16.6,number_schools,50,teachers_all,733,pupils_male,6353
Tozeur,avg_pupil_to_class,23.1,number_taught_classes,527,teachers_female,429,pupils_female,5803
Tozeur,avg_pupil_to_class,23.1,number_taught_classes,527,teachers_female,429,pupils_all,12156
Tozeur,avg_pupil_to_class,23.1,number_taught_classes,527,teachers_female,429,pupils_male,6353
Tozeur,avg_pupil_to_class,23.1,number_taught_classes,527,teachers_male,304,pupils_female,5803
Tozeur,avg_pupil_to_class,23.1,number_taught_classes,527,teachers_male,304,pupils_all,12156
Tozeur,avg_pupil_to_class,23.1,number_taught_classes,527,teachers_male,304,pupils_male,6353
Tozeur,avg_pupil_to_class,23.1,number_taught_classes,527,teachers_all,733,pupils_female,5803
Tozeur,avg_pupil_to_class,23.1,number_taught_classes,527,teachers_all,733,pupils_all,12156
Tozeur,avg_pupil_to_class,23.1,number_taught_classes,527,teachers_all,733,pupils_male,6353
Tozeur,avg_pupil_to_class,23.1,number_classerooms,304,teachers_female,429,pupils_female,5803
Tozeur,avg_pupil_to_class,23.1,number_classerooms,304,teachers_female,429,pupils_all,12156
Tozeur,avg_pupil_to_class,23.1,number_classerooms,304,teachers_female,429,pupils_male,6353
Tozeur,avg_pupil_to_class,23.1,number_classerooms,304,teachers_male,304,pupils_female,5803
Tozeur,avg_pupil_to_class,23.1,number_classerooms,304,teachers_male,304,pupils_all,12156
Tozeur,avg_pupil_to_class,23.1,number_classerooms,304,teachers_male,304,pupils_male,6353
Tozeur,avg_pupil_to_class,23.1,number_classerooms,304,teachers_all,733,pupils_female,5803
Tozeur,avg_pupil_to_class,23.1,number_classerooms,304,teachers_all,733,pupils_all,12156
Tozeur,avg_pupil_to_class,23.1,number_classerooms,304,teachers_all,733,pupils_male,6353
Tozeur,avg_pupil_to_class,23.1,number_schools,50,teachers_female,429,pupils_female,5803
Tozeur,avg_pupil_to_class,23.1,number_schools,50,teachers_female,429,pupils_all,12156
Tozeur,avg_pupil_to_class,23.1,number_schools,50,teachers_female,429,pupils_male,6353
Tozeur,avg_pupil_to_class,23.1,number_schools,50,teachers_male,304,pupils_female,5803
Tozeur,avg_pupil_to_class,23.1,number_schools,50,teachers_male,304,pupils_all,12156
Tozeur,avg_pupil_to_class,23.1,number_schools,50,teachers_male,304,pupils_male,6353
Tozeur,avg_pupil_to_class,23.1,number_schools,50,teachers_all,733,pupils_female,5803
Tozeur,avg_pupil_to_class,23.1,number_schools,50,teachers_all,733,pupils_all,12156
Tozeur,avg_pupil_to_class,23.1,number_schools,50,teachers_all,733,pupils_male,6353
Kébili,avg_pupil_to_teacher,15.7,number_taught_classes,834,teachers_female,529,pupils_female,8605
Kébili,avg_pupil_to_teacher,15.7,number_taught_classes,834,teachers_female,529,pupils_all,17847
Kébili,avg_pupil_to_teacher,15.7,number_taught_classes,834,teachers_female,529,pupils_male,9242
Kébili,avg_pupil_to_teacher,15.7,number_taught_classes,834,teachers_male,607,pupils_female,8605
Kébili,avg_pupil_to_teacher,15.7,number_taught_classes,834,teachers_male,607,pupils_all,17847
Kébili,avg_pupil_to_teacher,15.7,number_taught_classes,834,teachers_male,607,pupils_male,9242
Kébili,avg_pupil_to_teacher,15.7,number_taught_classes,834,teachers_all,1136,pupils_female,8605
Kébili,avg_pupil_to_teacher,15.7,number_taught_classes,834,teachers_all,1136,pupils_all,17847
Kébili,avg_pupil_to_teacher,15.7,number_taught_classes,834,teachers_all,1136,pupils_male,9242
Kébili,avg_pupil_to_teacher,15.7,number_classerooms,422,teachers_female,529,pupils_female,8605
Kébili,avg_pupil_to_teacher,15.7,number_classerooms,422,teachers_female,529,pupils_all,17847
Kébili,avg_pupil_to_teacher,15.7,number_classerooms,422,teachers_female,529,pupils_male,9242
Kébili,avg_pupil_to_teacher,15.7,number_classerooms,422,teachers_male,607,pupils_female,8605
Kébili,avg_pupil_to_teacher,15.7,number_classerooms,422,teachers_male,607,pupils_all,17847
Kébili,avg_pupil_to_teacher,15.7,number_classerooms,422,teachers_male,607,pupils_male,9242
Kébili,avg_pupil_to_teacher,15.7,number_classerooms,422,teachers_all,1136,pupils_female,8605
Kébili,avg_pupil_to_teacher,15.7,number_classerooms,422,teachers_all,1136,pupils_all,17847
Kébili,avg_pupil_to_teacher,15.7,number_classerooms,422,teachers_all,1136,pupils_male,9242
Kébili,avg_pupil_to_teacher,15.7,number_schools,82,teachers_female,529,pupils_female,8605
Kébili,avg_pupil_to_teacher,15.7,number_schools,82,teachers_female,529,pupils_all,17847
Kébili,avg_pupil_to_teacher,15.7,number_schools,82,teachers_female,529,pupils_male,9242
Kébili,avg_pupil_to_teacher,15.7,number_schools,82,teachers_male,607,pupils_female,8605
Kébili,avg_pupil_to_teacher,15.7,number_schools,82,teachers_male,607,pupils_all,17847
Kébili,avg_pupil_to_teacher,15.7,number_schools,82,teachers_male,607,pupils_male,9242
Kébili,avg_pupil_to_teacher,15.7,number_schools,82,teachers_all,1136,pupils_female,8605
Kébili,avg_pupil_to_teacher,15.7,number_schools,82,teachers_all,1136,pupils_all,17847
Kébili,avg_pupil_to_teacher,15.7,number_schools,82,teachers_all,1136,pupils_male,9242
Kébili,avg_pupil_to_class,21.4,number_taught_classes,834,teachers_female,529,pupils_female,8605
Kébili,avg_pupil_to_class,21.4,number_taught_classes,834,teachers_female,529,pupils_all,17847
Kébili,avg_pupil_to_class,21.4,number_taught_classes,834,teachers_female,529,pupils_male,9242
Kébili,avg_pupil_to_class,21.4,number_taught_classes,834,teachers_male,607,pupils_female,8605
Kébili,avg_pupil_to_class,21.4,number_taught_classes,834,teachers_male,607,pupils_all,17847
Kébili,avg_pupil_to_class,21.4,number_taught_classes,834,teachers_male,607,pupils_male,9242
Kébili,avg_pupil_to_class,21.4,number_taught_classes,834,teachers_all,1136,pupils_female,8605
Kébili,avg_pupil_to_class,21.4,number_taught_classes,834,teachers_all,1136,pupils_all,17847
Kébili,avg_pupil_to_class,21.4,number_taught_classes,834,teachers_all,1136,pupils_male,9242
Kébili,avg_pupil_to_class,21.4,number_classerooms,422,teachers_female,529,pupils_female,8605
Kébili,avg_pupil_to_class,21.4,number_classerooms,422,teachers_female,529,pupils_all,17847
Kébili,avg_pupil_to_class,21.4,number_classerooms,422,teachers_female,529,pupils_male,9242
Kébili,avg_pupil_to_class,21.4,number_classerooms,422,teachers_male,607,pupils_female,8605
Kébili,avg_pupil_to_class,21.4,number_classerooms,422,teachers_male,607,pupils_all,17847
Kébili,avg_pupil_to_class,21.4,number_classerooms,422,teachers_male,607,pupils_male,9242
Kébili,avg_pupil_to_class,21.4,number_classerooms,422,teachers_all,1136,pupils_female,8605
Kébili,avg_pupil_to_class,21.4,number_classerooms,422,teachers_all,1136,pupils_all,17847
Kébili,avg_pupil_to_class,21.4,number_classerooms,422,teachers_all,1136,pupils_male,9242
Kébili,avg_pupil_to_class,21.4,number_schools,82,teachers_female,529,pupils_female,8605
Kébili,avg_pupil_to_class,21.4,number_schools,82,teachers_female,529,pupils_all,17847
Kébili,avg_pupil_to_class,21.4,number_schools,82,teachers_female,529,pupils_male,9242
Kébili,avg_pupil_to_class,21.4,number_schools,82,teachers_male,607,pupils_female,8605
Kébili,avg_pupil_to_class,21.4,number_schools,82,teachers_male,607,pupils_all,17847
Kébili,avg_pupil_to_class,21.4,number_schools,82,teachers_male,607,pupils_male,9242
Kébili,avg_pupil_to_class,21.4,number_schools,82,teachers_all,1136,pupils_female,8605
Kébili,avg_pupil_to_class,21.4,number_schools,82,teachers_all,1136,pupils_all,17847
Kébili,avg_pupil_to_class,21.4,number_schools,82,teachers_all,1136,pupils_male,9242
Tataouine,avg_pupil_to_teacher,18,number_taught_classes,825,teachers_female,500,pupils_female,8129
Tataouine,avg_pupil_to_teacher,18,number_taught_classes,825,teachers_female,500,pupils_all,16975
Tataouine,avg_pupil_to_teacher,18,number_taught_classes,825,teachers_female,500,pupils_male,8846
Tataouine,avg_pupil_to_teacher,18,number_taught_classes,825,teachers_male,442,pupils_female,8129
Tataouine,avg_pupil_to_teacher,18,number_taught_classes,825,teachers_male,442,pupils_all,16975
Tataouine,avg_pupil_to_teacher,18,number_taught_classes,825,teachers_male,442,pupils_male,8846
Tataouine,avg_pupil_to_teacher,18,number_taught_classes,825,teachers_all,942,pupils_female,8129
Tataouine,avg_pupil_to_teacher,18,number_taught_classes,825,teachers_all,942,pupils_all,16975
Tataouine,avg_pupil_to_teacher,18,number_taught_classes,825,teachers_all,942,pupils_male,8846
Tataouine,avg_pupil_to_teacher,18,number_classerooms,530,teachers_female,500,pupils_female,8129
